auction_id,auction_description,round,bidder_frn,bidder_name,item_name,item_description,round_of_pwb,pwb_amount,net_pwb_amount
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WY-BEA107-A,Minneapolis-St. Paul MN-WI-IA,17,51087000,51087000
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA106-E,Rochester MN-IA-WI,120,430000,430000
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA072-E,Paducah KY-IL,78,152000,152000
73,700 MHz Band,261,5411426,"Cellular South Licenses, Inc.",WY-BEA073-A,Memphis TN-AR-MS-KY,26,25228000,25228000
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA412-B,Iowa 1 - Mills,27,1084000,813000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA410-B,Indiana 8 - Brown,21,3023000,3023000
73,700 MHz Band,261,2884963,Miles Communications Corp,WY-CMA411-B,Indiana 9 - Decatur,18,392000,294000
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA232-B,"Eau Claire, WI",27,6920000,5190000
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA233-B,"Wichita Falls, TX",26,639000,479250
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA250-B,"Bloomington-Normal, IL",105,1573000,1179750
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA251-B,"Williamsport, PA",99,371000,371000
73,700 MHz Band,261,15013410,KTC AWS Limited Partnership,WY-CMA267-B,"Sioux Falls, SD",22,2938000,2203500
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WY-CMA268-B,"Billings, MT",24,1564000,1564000
73,700 MHz Band,261,1612555,"PVT Networks, Inc.",WY-CMA285-B,"Las Cruces, NM",44,1270000,1079500
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA286-B,"Dubuque, IA",21,1019000,764250
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA319-B,Arizona 2 - Coconino,31,1413000,1413000
73,700 MHz Band,261,17163254,"SAL Spectrum, LLC",WY-CMA320-B,Arizona 3 - Navajo,122,229000,229000
73,700 MHz Band,261,17182742,"Triad 700, LLC",WY-CMA385-B,Hawaii 1 - Kauai,147,182000,136500
73,700 MHz Band,261,17182742,"Triad 700, LLC",WY-CMA386-B,Hawai 2 - Maui,28,622000,466500
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA402-B,Illinois 9 - Clay,25,577000,432750
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA403-B,Indiana 1 - Newton,79,1081000,810750
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA436-B,Kansas 9 - Morris,22,1743000,1307250
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA437-B,Kansas 10 - Franklin,22,811000,608250
73,700 MHz Band,261,17182742,"Triad 700, LLC",WY-CMA338-B,California 3 - Alpine,91,402000,301500
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA339-B,California 4 - Madera,26,5151000,5151000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA350-B,Colorado 3 - Garfield,27,4485000,4485000
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WY-CMA351-B,Colorado 4 - Park,26,921000,921000
73,700 MHz Band,261,15006471,CenturyTel Broadband Wireless LLC,WY-CMA354-B,Colorado 7 - Saguache,74,284000,284000
73,700 MHz Band,261,15006471,CenturyTel Broadband Wireless LLC,WY-CMA355-B,Colorado 8 - Kiowa,74,228000,228000
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WY-CMA388-B,Idaho 1 - Boundary,24,1271000,1271000
73,700 MHz Band,261,17182742,"Triad 700, LLC",WY-CMA387-B,Hawaii 3 - Hawaii,28,398000,298500
73,700 MHz Band,261,7770084,"Ligtel Communications, Inc.",WY-CMA404-B,Indiana 2 - Kosciusko,33,1219000,1219000
73,700 MHz Band,261,17176173,"Great American Broadband, Inc.",WY-CMA405-B,Indiana 3 - Huntington,22,290000,217500
73,700 MHz Band,261,15006471,CenturyTel Broadband Wireless LLC,WY-CMA509-B,Missouri 6 - Marion,25,1542000,1542000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA510-B,Missouri 7 - Saline,32,7879000,7879000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA514-B,Missouri 11 - Moniteau,18,1267000,1267000
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA513-B,Missouri 10 - Benton,88,3519000,2639250
73,700 MHz Band,261,1585397,Churchill County Telephone d/b/a CC Comm,WY-CMA543-B,Nevada 1 - Humboldt,90,210000,210000
73,700 MHz Band,261,17163254,"SAL Spectrum, LLC",WY-CMA544-B,Nevada 2 - Lander,92,126000,126000
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA548-B,New Hampshire 1 - Coos,50,4299000,3224250
73,700 MHz Band,261,3801362,"WUE, Inc.",WY-CMA547-B,Nevada 5 - White Pine,26,189000,141750
73,700 MHz Band,261,17182742,"Triad 700, LLC",WY-CMA591-B,Ohio 7 - Tuscarawas,26,416000,312000
73,700 MHz Band,261,3010493,Cincinnati Bell Wireless LLC,WY-CMA592-B,Ohio 8 - Clinton,36,201000,201000
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA656-B,Texas 5 - Hardeman,26,540000,405000
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WY-CMA657-B,Texas 6 - Jack,24,402000,402000
73,700 MHz Band,261,1649508,"Central Texas Telephone Investments, LP",WY-CMA660-B,Texas 9 - Runnels,26,763000,763000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA661-B,Texas 10 - Navarro,91,732000,732000
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WY-CMA694-B,Washington 2 - Okanogan,26,1057000,1057000
73,700 MHz Band,261,4321451,Whidbey Telephone Company,WY-CMA695-B,Washington 3 - Ferry,37,348000,295800
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-BEA017-A,Roanoke VA-NC-WV,93,3151000,2363250
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA017-E,Roanoke VA-NC-WV,65,342000,342000
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-BEA019-A,Raleigh-Durham-Chapel Hill NC,73,9080000,6810000
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA019-E,Raleigh-Durham-Chapel Hill NC,53,3885000,3885000
73,700 MHz Band,261,17190216,Continuum 700 LLC,WY-BEA033-A,Sarasota-Bradenton FL,82,6101000,4575750
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA033-E,Sarasota-Bradenton FL,93,410000,410000
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WY-BEA040-A,Atlanta GA-AL-NC,20,103388000,103388000
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA039-E,Columbus GA-AL,154,398000,398000
73,700 MHz Band,261,15014202,"Cox Wireless, Inc.",WY-BEA084-A,Baton Rouge LA-MS,23,9517000,9517000
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA084-E,Baton Rouge LA-MS,108,734000,734000
73,700 MHz Band,261,15006471,CenturyTel Broadband Wireless LLC,WY-BEA101-A,Peoria-Pekin IL,41,4063000,4063000
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA101-E,Peoria-Pekin IL,77,1256000,1256000
73,700 MHz Band,261,15030844,"Iowa Intelegra Consortium, LLC",WY-BEA103-A,Cedar Rapids IA,64,1124000,1124000
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA103-E,Cedar Rapids IA,78,720000,720000
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-BEA106-A,Rochester MN-IA-WI,20,1545000,1158750
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA105-E,La Crosse WI-MN,77,1199000,1199000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA011-B,"St. Louis, MO-IL",26,128457000,128457000
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WY-CMA012-B,"Miami-Fort Lauderdale, FL",25,232503000,232503000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA032-B,"Hartford-Bristol, CT",26,61162000,61162000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA033-B,"San Antonio, TX",37,54914000,54914000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA077-B,"Tucson, AZ",39,27041000,27041000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA078-B,"Lansing-East Lansing, MI",26,13031000,13031000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA094-B,"Saginaw-Bay City-Midland, MI",37,1308000,1308000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA095-B,"Columbia, SC",19,15516000,15516000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA098-B,"Davenport-Rock Island, IA-IL",25,3952000,3952000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA099-B,"York, PA",27,5167000,5167000
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA201-B,"Waterloo-Cedar Falls, IA",23,1827000,1370250
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA200-B,"Parkersburg-Marietta, OH-WV",23,365000,273750
73,700 MHz Band,261,15006471,CenturyTel Broadband Wireless LLC,WY-CMA239-B,"Joplin, MO",18,2314000,2314000
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WY-CMA240-B,"Texarkana, AR-TX",22,942000,942000
73,700 MHz Band,261,5411426,"Cellular South Licenses, Inc.",WY-CMA283-B,"Panama City, FL",27,1247000,1247000
73,700 MHz Band,261,17181199,"Broadband Wireless Unlimited, LLC",WY-CMA284-B,"Elmira, NY",112,162000,137700
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA027-E,Augusta-Aiken GA-SC,156,757000,757000
73,700 MHz Band,261,15024631,"Cavalier Wireless, LLC",WY-BEA027-A,Augusta-Aiken GA-SC,143,1259000,944250
73,700 MHz Band,261,15014202,"Cox Wireless, Inc.",WY-BEA118-A,Omaha NE-IA-MO,51,5698000,5698000
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA118-E,Omaha NE-IA-MO,73,1133000,1133000
73,700 MHz Band,261,14820641,"MTA Communications, Inc.",WY-CMA317-B,Alaska 3 - Haines,5,42000,42000
73,700 MHz Band,261,17166422,Data-Max Wireless LLC,WY-CMA318-B,Arizona 1 - Mohave,28,434000,325500
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WY-CMA454-B,Louisiana 1 - Claiborne,24,1159000,1159000
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WY-CMA455-B,Louisiana 2 - Morehouse,24,1727000,1727000
73,700 MHz Band,261,5097381,The Chillicothe Telephone Company,WY-CMA593-B,Ohio 9 - Ross,16,1038000,1038000
73,700 MHz Band,261,17182742,"Triad 700, LLC",WY-CMA594-B,Ohio 10 - Perry,13,432000,324000
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA610-B,Oregon 5 - Coos,27,1233000,924750
73,700 MHz Band,261,3764727,"Bend Cable Communications, LLC",WY-CMA611-B,Oregon 6 - Crook,29,6745000,6745000
73,700 MHz Band,261,1887140,"Piedmont Rural Telephone Cooperative, In",WY-CMA626-B,South Carolina 2 - Laurens,22,418000,355300
73,700 MHz Band,261,3707775,Chester Telephone Company,WY-CMA627-B,South Carolina 3 - Cherokee,22,254000,215900
73,700 MHz Band,261,1649508,"Central Texas Telephone Investments, LP",WY-CMA659-B,Texas 8 - Gaines,162,557000,557000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA658-B,Texas 7 - Fannin,27,2088000,2088000
73,700 MHz Band,261,15031065,Manti Telephone Company,WY-CMA675-B,Utah 3 - Juab,36,400000,300000
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WY-CMA676-B,Utah 4 - Beaver,24,593000,593000
73,700 MHz Band,261,15014202,"Cox Wireless, Inc.",WY-CMA692-B,Virginia 12 - Caroline,145,619000,619000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA693-B,Washington 1 - Clallam,34,6529000,6529000
73,700 MHz Band,261,15024631,"Cavalier Wireless, LLC",WY-BEA056-A,Toledo OH,26,3620000,2715000
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA055-E,Cleveland-Akron OH-PA,145,4716000,4716000
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-BEA060-A,Appleton-Oshkosh-Neenah WI,40,6831000,5123250
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA059-E,Green Bay WI-MI,75,2284000,2284000
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA060-E,Appleton-Oshkosh-Neenah WI,91,532000,532000
73,700 MHz Band,261,15006471,CenturyTel Broadband Wireless LLC,WY-BEA090-A,Little Rock AR,72,11309000,11309000
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA089-E,Monroe LA,78,1186000,1186000
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-BEA102-A,Davenport-Moline IA-IL,21,1887000,1415250
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA102-E,Davenport-Moline IA-IL,112,618000,618000
73,700 MHz Band,261,15006471,CenturyTel Broadband Wireless LLC,WY-BEA119-A,Lincoln NE,28,1608000,1608000
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA119-E,Lincoln NE,93,421000,421000
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WY-BEA141-A,Denver-Boulder CO-KS-NE,19,38056000,38056000
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA140-E,Pueblo CO-NM,93,601000,601000
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA153-E,Las Vegas NV-AZ-UT,139,9533000,9533000
73,700 MHz Band,261,15014202,"Cox Wireless, Inc.",WY-BEA153-A,Las Vegas NV-AZ-UT,36,30974000,30974000
73,700 MHz Band,261,15014202,"Cox Wireless, Inc.",WY-BEA158-A,Phoenix-Mesa AZ-NM,27,53042000,53042000
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA157-E,El Paso TX-NM,43,2624000,2624000
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WY-BEA162-A,Fresno CA,18,15637000,15637000
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA162-E,Fresno CA,24,2251000,2251000
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WY-BEA064-A,Chicago-Gary-Kenosha IL-IN-WI,20,152532000,152532000
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-BEA065-A,Elkhart-Goshen IN-MI,87,3797000,2847750
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA064-E,Chicago-Gary-Kenosha IL-IN-WI,61,62656000,62656000
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA110-E,Grand Forks ND-MN,128,278000,278000
73,700 MHz Band,261,14152201,"LL License Holdings, LLC",WY-BEA111-A,Minot ND,175,318000,270300
73,700 MHz Band,261,1649508,"Central Texas Telephone Investments, LP",WY-BEA128-A,Abilene TX,160,927000,927000
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA127-E,Dallas-Fort Worth TX-AR-OK,57,47327000,47327000
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA131-E,Houston-Galveston-Brazoria TX,53,26208000,26208000
73,700 MHz Band,261,15024631,"Cavalier Wireless, LLC",WY-BEA132-A,Corpus Christi TX,78,829000,621750
73,700 MHz Band,261,15031065,Manti Telephone Company,WY-BEA149-A,Twin Falls ID,80,374000,280500
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA148-E,Idaho Falls ID-WY,159,325000,325000
73,700 MHz Band,261,7028723,Vulcan Spectrum LLC,WY-BEA170-A,Seattle-Tacoma-Bremerton WA,28,69190000,69190000
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA169-E,Richland-Kennewick-Pasco WA,149,622000,622000
73,700 MHz Band,261,1731470,"Puerto Rico Telephone Company, Inc.",WY-BEA174-A,Puerto Rico-US Virgin Islands,35,19904000,19904000
73,700 MHz Band,261,3548443,"Kurian, Thomas K",WY-BEA173-E,Guam-Northern Mariana Islands,168,173000,129750
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA021-B,"Milwaukee, WI",26,111118000,111118000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA022-B,"Tampa-St. Petersburg, FL",31,115094000,115094000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA038-B,"Providence-Warwick, RI",31,47402000,47402000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA039-B,"Salt Lake City-Ogden, UT",26,55556000,55556000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA054-B,"Gary-Hammond-East Chicago, IN",31,7020000,7020000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA055-B,"Worchester-Leominster, MA",25,11858000,11858000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA138-B,"Macon-Warner Robins, GA",26,7171000,7171000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA139-B,"Montgomery, AL",41,3930000,3930000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA155-B,"Savannah, GA",27,9064000,9064000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA156-B,"Portsmouth-Rochester, NH-ME",23,2099000,2099000
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WY-CMA206-B,"Longview-Marshall, TX",21,1062000,1062000
73,700 MHz Band,261,5746508,"PCS Partners, L.P.",WY-CMA207-B,"Jackson, MI",179,197000,147750
73,700 MHz Band,261,9403692,"Buffalo-Lake Erie Wireless Systems Co.,",WY-CMA225-B,"Altoona, PA",104,210000,157500
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA223-B,"Elkhart-Goshen, IN",29,724000,543000
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA224-B,"Bangor, ME",21,680000,510000
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WY-CMA241-B,"Pueblo, CO",24,488000,488000
73,700 MHz Band,261,4321451,Whidbey Telephone Company,WY-CMA242-B,"Olympia, WA",29,1267000,1076950
73,700 MHz Band,261,10698868,Bluegrass Wireless LLC,WY-CMA293-B,"Owensboro, KY",19,320000,320000
73,700 MHz Band,261,1649508,"Central Texas Telephone Investments, LP",WY-CMA294-B,"San Angelo, TX",37,1551000,1551000
73,700 MHz Band,261,15006471,CenturyTel Broadband Wireless LLC,WY-CMA310-B,Alabama 4 - Bibb,143,166000,166000
73,700 MHz Band,261,15006471,CenturyTel Broadband Wireless LLC,WY-CMA311-B,Alabama 5 - Cleburne,48,359000,359000
73,700 MHz Band,261,5746508,"PCS Partners, L.P.",WY-CMA321-B,Arizona 4 - Yuma,151,509000,381750
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA322-B,Arizona 5 - Gila,26,2381000,2381000
73,700 MHz Band,261,15024631,"Cavalier Wireless, LLC",WY-CMA366-B,Florida 7 - Hamilton,32,131000,98250
73,700 MHz Band,261,15024631,"Cavalier Wireless, LLC",WY-CMA367-B,Florida 8 - Jefferson,78,36000,27000
73,700 MHz Band,261,17195561,"Miller, David",WY-CMA383-B,Georgia 13 - Early,115,165000,123750
73,700 MHz Band,261,17181199,"Broadband Wireless Unlimited, LLC",WY-CMA384-B,Georgia 14 - Worth,96,146000,124100
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA400-B,Illinois 7 - Vermilion,27,898000,673500
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA401-B,Illinois 8 - Washington,34,2404000,2404000
73,700 MHz Band,261,6236475,"Iowa Telecommunications Services, Inc.",WY-CMA417-B,Iowa 6 - Iowa,45,2698000,2698000
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA418-B,Iowa 7 - Audubon,28,865000,648750
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA421-B,Iowa 10 - Humboldt,21,2476000,1857000
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-CMA422-B,Iowa 11 - Hardin,53,881000,660750
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WY-CMA434-B,Kansas 7 - Trego,24,964000,964000
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WY-CMA435-B,Kansas 8 - Ellsworth,24,1018000,1018000
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WY-CMA438-B,Kansas 11 - Hamilton,24,788000,788000
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WY-CMA439-B,Kansas 12 - Hodgeman,24,646000,646000
73,700 MHz Band,261,17194473,"Bresnan Communications, Inc.",WY-CMA527-B,Montana 5 - Mineral,33,2085000,2085000
73,700 MHz Band,261,14999585,MTN3B Consortium,WY-CMA526-B,Montana 4 - Daniels,27,489000,415650
73,700 MHz Band,261,15024631,"Cavalier Wireless, LLC",WY-CMA563-B,New York 5 - Otsego,94,918000,688500
73,700 MHz Band,261,17181199,"Broadband Wireless Unlimited, LLC",WY-CMA564-B,New York 6 - Columbia,120,129000,109650
73,700 MHz Band,261,17182742,"Triad 700, LLC",WY-CMA595-B,Ohio 11 - Columbiana,109,46000,34500
73,700 MHz Band,261,1704246,"Panhandle Telecommunication Systems, Inc",WY-CMA596-B,Oklahoma 1 - Cimarron,27,435000,435000
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WY-CMA608-B,Oregon 3 - Umatilla,24,911000,911000
73,700 MHz Band,261,15006471,CenturyTel Broadband Wireless LLC,WY-CMA609-B,Oregon 4 - Lincoln,74,926000,926000
73,700 MHz Band,261,17182742,"Triad 700, LLC",WY-CMA624-B,Rhode Island 1 - Newport,64,360000,270000
73,700 MHz Band,261,17189325,"VentureTel 700, Inc.",WY-CMA625-B,South Carolina 1 - Oconee,126,26000,19500
73,700 MHz Band,261,5746508,"PCS Partners, L.P.",WY-CMA623-B,Pennsylvania 12 - Lebanon,151,61000,45750
73,700 MHz Band,261,1886464,"Sandhill Communications, LLC",WY-CMA628-B,South Carolina 4 - Chesterfiel,23,1590000,1351500
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA629-B,South Carolina 5 - Georgetown,23,5930000,5930000
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WY-CMA673-B,Utah 1 - Box Elder,22,474000,474000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA674-B,Utah 2 - Morgan,65,997000,997000
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WY-CMA690-B,Virginia 10 - Frederick,21,645000,645000
73,700 MHz Band,261,14980726,"AT&T Mobility Spectrum, LLC",WY-CMA691-B,Virginia 11 - Madison,31,690000,690000
73,700 MHz Band,261,3010493,Cincinnati Bell Wireless LLC,WY-BEA050-A,Dayton-Springfield OH,31,2628000,2628000
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA050-E,Dayton-Springfield OH,2,695000,695000
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WY-BEA057-A,Detroit-Ann Arbor-Flint MI,17,79490000,79490000
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA056-E,Toledo OH,74,405000,405000
73,700 MHz Band,261,15006471,CenturyTel Broadband Wireless LLC,WY-BEA061-A,Traverse City MI,27,718000,718000
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA061-E,Traverse City MI,75,639000,639000
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WY-BEA067-A,Indianapolis IN-IL,24,31858000,31858000
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA067-E,Indianapolis IN-IL,57,7553000,7553000
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA069-E,Evansville-Henderson IN-KY-IL,57,619000,619000
73,700 MHz Band,261,17163114,"I-700, LLC",WY-BEA069-A,Evansville-Henderson IN-KY-IL,95,1727000,1727000
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA071-E,Nashville TN-KY,53,7015000,7015000
73,700 MHz Band,261,17163114,"I-700, LLC",WY-BEA072-A,Paducah KY-IL,149,441000,441000
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA073-E,Memphis TN-AR-MS-KY,57,6507000,6507000
73,700 MHz Band,261,5411426,"Cellular South Licenses, Inc.",WY-BEA074-A,Huntsville AL-TN,20,15851000,15851000
73,700 MHz Band,261,15006471,CenturyTel Broadband Wireless LLC,WY-BEA089-A,Monroe LA,33,1091000,1091000
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA088-E,Shreveport-Bossier City LA-AR,65,2499000,2499000
73,700 MHz Band,261,17169327,"King Street Wireless, L.P.",WY-BEA108-A,Wausau WI,40,5645000,4233750
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA107-E,Minneapolis-St. Paul MN-WI-IA,137,21358000,21358000
73,700 MHz Band,261,3290673,Cellco Partnership d/b/a Verizon Wireles,WY-BEA125-A,Oklahoma City OK,23,12177000,12177000
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA124-E,Tulsa OK-KS,108,1598000,1598000
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA135-E,Odessa-Midland TX,91,437000,437000
73,700 MHz Band,261,17195561,"Miller, David",WY-BEA135-A,Odessa-Midland TX,161,1730000,1297500
73,700 MHz Band,261,4262853,Hemingford Cooperative Telephone Company,WY-BEA142-A,Scottsbluff NE-WY,100,282000,211500
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA141-E,Denver-Boulder CO-KS-NE,119,23096000,23096000
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA152-E,Salt Lake City-Ogden UT-ID,63,5461000,5461000
73,700 MHz Band,261,17190216,Continuum 700 LLC,WY-BEA152-A,Salt Lake City-Ogden UT-ID,46,15824000,11868000
73,700 MHz Band,261,17163254,"SAL Spectrum, LLC",WY-BEA154-A,Flagstaff AZ-UT,77,1475000,1475000
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA154-E,Flagstaff AZ-UT,160,162000,162000
73,700 MHz Band,261,17195561,"Miller, David",WY-BEA157-A,El Paso TX-NM,155,4073000,3054750
73,700 MHz Band,261,17173121,Frontier Wireless LLC,WY-BEA156-E,Albuquerque NM-AZ,86,738000,738000
